text,label
though the video technology may be dated this classic musical play now on dvd is the best version of sondheim 's most important and polished work on broadway,0
peter ustinov portrays agatha christie 's hercule poirot traveling on board a steamer ship down the nile on an interrupted vacation via the murder of a socialite who has offended the entire world it seems and has been deemed a leach on the edges of society to quote one of the characters in the movie,0
but this is one movie which breaks my mold and i consider a new classic,0
sarah polley is beautiful and talented she is wasted in this turkey,0
they do crash an event and the guy says hi to her but is too overcome with her stardom to ask her out,0
all in all an excellent film,0
anne robinson was number 25 on the 100 worst britons and she was number 46 on tv 's 50 greatest stars,0
go and see it if you have n't,0
definitely worth the view and possibly the purchase,0
to be honest ever since highlander 2 the highlander series has been slowly declining in quality,0
the begining starts off promising it moves in to a beautifully shot hunting trip and then pretty much when you get to the crap weasels and stupid looking alien its all down hill,0
who else but the us would have taken steps to correct this injustice,0
the accent would sort of come and go,0
it 's basic movie trivia that you commit a crime and then you go to mexico to escape the long arm of the law,0
the weakest major part for my money is tyrone power whose box office appeal as far as i can see seems to have been rooted more in sex appeal than in acting ability,0
he talks like a braindead teenager recovering from an acid overdose and his dialogue is so bad it had me laughing yet again,0
i enjoyed the fact that its central theme was more about finding one 's self than about depending on someone else,0
but it 's entertaining enough in a bad way that you 'll keep watching until the end,0
during the end of the movie we find out the reason behind all of this billy has a brother named john and john admits that he was jealous of his brother and that he killed all those people to get back at him and place the blame on his brother and then take his girlfriend and terrorize her because she called him crazy,0
surely it will by some kind of work aimed at building jason 's moral fiber right,0
they 're trying to tell a story extract meaning out of it and get a point across,0
things get out of hand and start spreading when the patients attack members of the hospital staff and begin transmitting the cannibal virus cannibal apocalypse is a really entertaining and somewhat novel spin to the overdone cannibal genre,0
my advice is that unless you are into bad mythology amateurish writing unconvincing acting and tedious settings you will best be served by leaving this one on the shelf when you 're out renting videos,0
personally i loved supernatural ever since the pilot but it 's still very encouraging and stimulating to see how the show gets better with each and every episode,0
it has taken 3 years for the grey zone to arrive on australian shores and it has now gone straight to video,0
it is wonderfully filmed and heartwarming in its characterization,0
a very good counterweight against implausible fiction like gladiator and the arena,0
that 's hardly an original theme in fact it 's usually an extremely irritating theme as this male chauvinist boss brutally tells his frustrated but obviously inspired operative to get off the case and leave it to someone who clearly does n't have quite the skills to solve it nice though the sidekick is,0
the story of this movie makes me feel that the director kaige chen is trying to tell you five stories in one single movie,0
surprisingly considering nicholson 's previous work in special effects not even the gore is impressive although it is a lot better than the acting,0
the actors in this movie are from afghanistan other countries in that area,0
and that one babe just happened to have been buried in her underwear,0
i found that the awkward moments with mickey and his wife looked like bad acting seemed to emphasize that awkward feelings they were having,0
andrew dice clay has a pretty funny scene and tom green has a couple of interesting things to say but everything else is just pretty inane and very lame,0
what made this young tennessee girl move from modelling into bondage photography,0
did they happen to see the film,0
i went to see it for the action however so i turned my brain off and enjoyed,0
but then it becomes clear that it 's yet another fantasy ie,0
moreover there is often a timeless feeling especially during the pow camp scenes which gives the viewer a sense of closeness to the people of that era and the understanding that people have at all times in history been in their own way modern,0
one by one the girls profess their love for him and their desire to be his wife,0
the story as in many previous movies in media told from the end not the start if you set back relax put it in the action reaction contest you will be able to figure the general idea of the ultimate fighting is about,0
some of the music is ok but it 's easy to see why cinderella 2000 has been forgotten for so many years,0
christina ricci as elizabeth spends the entirety of this film screaming at the top of her lungs viciously insulting someone bursting into tears or some combination of the three,0
naschy 's werewolf is the only one i can think of that changes shirts twice in the middle of a prowl,0
the remake takes those 25 minutes and turns them into a mediocre 85 minute teen horror flick,0
finally the doctor 's companion gets a credible back story and a strong character,0
i can appreciate actors and actresses who leave their individual persona and create a character who 's truly believable,0
part one which details the initial struggle of the revolution of cuba is less about guevara and more about his cause under the leadership of fidel castro,0
is there a chance for asoka ii,0
it seemed like a very awkward effort to be hip,0
you may say that danila uses violence to prevail as well,0
what i appreciated most was the concept the idea behind this film,0
it would have been an excellent student film,0
the two main characters in this film are twodimensional and weak,0
it makes you go what the heck,0
from this you already know what 's going to happen and it 's really boring,0
i am 12 and i still get nightmares about it to this day,0
buck is unaware of what is to happen when his friends take him to the bank and he finds out that maybe he 'd rather just go to jail then be with these blood suckers,0
george c scott was a renowned actor,0
and that is exactly what tim and eric try to do,0
now twelve years after their marriage tom and beth are divorcing,0
you wont believe who actually won the steer at the auction,0
even so it may have happened that way why would you make a movie that features the most disgusting things a human has done,0
they should reflect the culture,0
i still think this is gary oldman 's best performance of his career and sean penn and ed harris were very good as well,0
must be the genre angle one thinks 1010,0
at the end of this movie i was truly dumbfounded,0
as peasants are alien to this civilization they are alien to this concept of time as well,0
check out the villain 's lab,0
but a whole lot of people are conspiring against him,0
kudos too to adam goldberg for being a likable unlikeable fella providing ample believable repartee to carry the movie through,0
i'm not sure i agree with it,0
the comedy bits fall flat but the music is great,0
kitty is just the opposite,0
if i ever watch another episode it will have been just to have more ammo to come back here and say again just how wasted an idea this was and how worse it has gotten,0
why does n't he make more of this kind of role,0
check it out if you have the chance,0
episode 1 is so ridiculously annoying that i could n't even pay attention to the highly ornate special effects,0
after four years i have seen the golden child again i enjoyed it even more,0
it all makes for a great ending that does n't make you go yeah right sure with a frown on your face,0
dalton 's handling of charlotte bront 's language is equally superb,0
well the car crashes and the chase is on,0
one he is basically that old guy in horror movies that warns people not to go into the woods,0
the clouded yellow is a compact psychological thriller with interesting characterizations,0
sharon stone makes that an easy mistake to make unfortunately,0
to my knowledge the title only ever made it to the us in texas,0
normally movies stay out of the realm of domestic drama and for good reason who wants to intentionally seek entertainment from a story about what they or those close to them have to deal with in real life,0
the movie is not funny at all its just extremely predictable all the time,0
had chaplin lived in our times who knows he just might as well have become an aficionado of cgi tools,0
instead of being presented with a real family we get robotic stereotypes who only exist to communicate a frank moral,0
i have no idea how they were able to pull this stuff off but damn its funny and impressive,0
do yourselves a favour avoid this film,0
i ca n't even bring myself to write a plot outline because all i really want to do here is warn you not to waste your time and money on this movie,0
i know i will receive many hours of pleasure from this film for i will see it again,0
the character development is arbitrary and unbelievable especially in the final scene of the thugs and the little boy as other reviewers have noted,0
i believe quentin tarantino managed once again to create a fantastic story,0
the only reason to bother with it is to laugh a lot at the badness,0
i did n't see any of these guys,0
i am not a usa network watcher in general but i will be watching monk,0
the persona of robby is quite charming and in some ways he seems more human than some of the other characters,0
nudity likewise is limited and subdued,0
and these guys are great characters and they each have their own personalities which makes you want to see more out of each guy,0
humans have not been interesting enough to warrant investigation from a traveler until recently,0
it took me 3 efforts to watch this movie,0
if you 're not rent another film,0
probably the best part of the film is that from scene one you know that you are watching a filmed stage play,0
i recommend this movie to anyone who likes comedies or talking animals,0
like the characters you too thought it was just a trick of the eye but that is where carpenter gets you it is n't,0
everyone over the age of 49 ought to be required to watch this film,0
the puppets were also well done although a little creepy,0
emile hirsch was completely believable as a teen struggling with his brother 's suicide and sigourney weaver plays a mother trying to keep the remains of her dysfunctional family together,0
i walked into this movie with high expectations,0
apparently the director does not know either because he never told us,0
i even had a sense through this film that much of what i was watching was not only and inaccurate depiction of circus life but instead the opposite of how it really is,0
kids loose interest that way,0
superb camerawork and wonderful set pieces by director kalatozov,0
it 's slightly flawed but hugely entertaining and not to mention hilarious,0
it just seemed that the director thought he had enough talent to direct and act when he should really focus on one part of filmmaking and get it right before spreading himself too thin,0
second you can make a good chilean movie about chilean aspects of chilean life,0
the ending was horrific at best,0
you 'll be drunk 15 minutes into the movie,0
the human soul is sadly unattended to in our contemporary culture because of the moral bankruptcy of the conventional religious institutions,0
in my opinion this movie shows just how depraved man can be,0
why is the movie itself such a stupid bore,0
best of luck with everything in the future,0
if you have trouble suspending disbelief then this is n't for you,0
again no depth no understanding for any of these characters it all just happens,0
do you need proofs about what i'm saying,0
scola playfully uses the camera to make us part of the proceedings,0
by the bye it is a titillation flick like it or not,0
well we have to wait a good 50 minutes for it to show itself and it 's not really an alien but some mutant giant monster emerging from the bowels of the earth,0
one of his old buddies is sent to stop him,0
it is a romance a war story an actionadventure and historical fiction all nicely woven into one,0
of course the top billed star is louie anderson a true believer in everything cub scout related,0
it does n't stand the test of time at all,0
moving it to the future eliminates the possibility of ever seeing a sequel with the original cast or in our time,0
back in the late eighties before new kids on the block graced our ears there was the boy band that started it all boytown,0
all connoisseurs and other snobs know that between 1960 and 1980 french cinema was miles ahead of hollywood,0
we ate ice cream and talked and laughed with them,0
she meets an american who after spending some time with her decides to help her,0
but if you are one of them hey have a ball,0
i appreciate that some are simply too lengthy to be made into a complete screen work with all the situations and characters included but there 's no reason this one could n't have included all the material from the book,0
i'm a bright guy but this was just too much for a tired brain,0
there are no moral lessons,0
the cast of women is excellent most of the individual scenes work but nothing hangs together,0
that whole film was based on what an incredibly frightening sight they are,0
after that she 's pulled into all kinds of intrigue that never really scores,0
and in the cross hairs we see the usa once again pulling the strings and blurring all sense of reality,0
the script is not well written,0
there were a couple underwater shots that did n't quite measure up to the rest of the film and being that the actors had different nationalities some of the performances came off as uneven due to the language barrier,0
i just wish that impartial onlookers would n't be so forgiving of aberrant behaviour and assume that circumstances automatically make it forgivable,0
this unbelievably bad little piece of hit flick pied me off even though i only paid a dollar to rent it,0
five ropes hang from it,0
in spencer tracy 's 15th film he already looks middleaged even in the scenes where he is meant to be young,0
his wife and son are killed,0
it was n't full of witty acerbic dialogue or fantastic car chases,0
sam elliot does a good job of portraying a man who tortured by the guilt of his own murderous actions and grief over the death of his partner who may have been involved in police corruption,0
the song sung by eastwood at the beginning and the end of the film is another statement against not just the civil war but the vietnam war and maybe indirectly the women he comes across during the film,0
there are only a handful of survivors still alive and living in central europe and some refused to appear in the film,0
being an immigrant can never be easy,0
i have not had the pleasure of watching this movie via mst3k,0
the script makes almost no sense the direction is poor the few highlights are that henry fonda makes an appearance a lot of dialog that 's so bad it 's good and a nice carole king song played over the end credits,0
the shark did n't look big the water did n't look real and come on honestly,0
minor spoilers while reading user comments for other hitchcock movies i came across this phrase often generally in association with topaz this is by far hitchcock 's worst since stage fright or something to that effect,0
i'm not too sure how much of this is 'real' because it looks like every shot has been superimposed over an adobe photo edit,0
all around one of the better films noir,0
homeless people answer to no one,0
same is with anne heche,0
as a horror film it 's too slow and not gory enough plus it gives all the money shots too early,0
but the book had so little to do with the movie that there was no help to be found,0
whether you 're a fan of the series which inspired it or not there 's no denying this is a patchy piece of work,0
they are all killed one by one and they have no idea why,0
i turned to my mom who was also watching the show and said that 's the ice cream man,0
i was disappointed to find out she was in like two short scenes towards the end,0
so the movie has a real suspense and credibility problem,0
i also enjoyed this new chapter into bambi 's life as he is learning how to become a prince but still holding onto his childhood and his favorite friends,0
me being one was probably having a brain fart at the time for renting it,0
she is reluctant to let the little boy try to go north because of the dangers ahead,0
dude my advice is if you 're going to make a movie about a comic book hero please read it first,0
you do n't see them for very long so it scares the pants off of you when you do,0
it may take a shore to appreciate a sandler,0
a silly game of chicken between two immature emotionally damaged dangerous men,0
there 's zero gore or violence the monster scenes are limp people just sort of stand there the monsters just sort of stands there too hissing or roaring that 's about it,0
oprah says feel sorry for me i was so poor,0
the implication was that she 'd decided there were no rewards for being a good person after witnessing her grandmother dying but clearly she was not comfortable being a freak at least not until later episodes when the freaks seemed to develop some genuine affection for her,0
little dakota fanning makes a huge impression as intelligent spunky lucy,0
you can say that it 's a sequel in name only 'cause the prologue to this completely retarded plot shows us patrick 's suddenly living in italy having a freak accident and going into a coma,0
my brother used to love thomas when he was younger and he is 3 years younger than me,0
i think it is one of the funniest family comedy series ever with some entertaining and unusual character portrayals,0
he observes that the shoes she wears are not stylish enough for someone her age and he gives her a pair of shoes that he 's bought her,0
the only optimistic thing you can say about the film is that the girl playing the leading part could buy a simple house for her and her family after having played in the film,0
they could have gone other parts of the world and see other scenes,0
i regret the bad image i might have projected,0
although i was so convincing in my explanations of what was about to happen the impending doom that a couple of the guys started mentioning they would n't even have time to say goodbye to their children,0
i 've read some complaints about the graphic nature of the brutality of this film,0
spoiler alert worse still the killer that is terrorizing the females is never related psychologically to its owner so that an opportunity for discussing male violence or a split between the civilized and savage parts of male desire is missed,0
he 's some weird type a comedian not the cool cat he 's supposed to be,0
it is a basic continuation of the first,0
for example when wil wheaton 's character views the orb on the second night,0
and like many young people she finds it very difficult to deal with the responsibility,0
go and see ali its way better,0
hepburn has trouble making the big finish because she chokes when her boyfriend is around,0
i really do enjoy watching documentaries such as fahrenheit 911 and end of suburbia not for their political bias because they do remind us the world is n't so safe,0
then once you 're finally fed up but relieved that the movie is over there is this bizarre thing at the end that you think is the setup for a joke but there is n't one it 's serious though it 's hard to tell what they 're trying to accomplish,0
in this film the director tries to explain some of these stories by using a young reporter as a continuum,0
nothing in the movie seemed believable i could n't believe what all the conflict was about,0
you can pretty much see the material on the satan costume,0
i think more than fans of old blue eyes will like suddenly,0
although not a movie critic but as an avid reader of classic literature i am glad to recommend this fine production without any reservations whatsoever,0
hope that beneath these torn souls there is the chance of wisdom and love overcoming mortality and it culminates a damned poignant realization,0
i personally found this to be very satisfying and left me constantly guessing what was going to happen next,0
by all means do n't let the movie 's quite apparent weaknesses deceive you into thinking that this is just another secondrate onedimensional thriller,0
also it contained the most stilted dialogue and wooden acting to make it to the screen in quite some time,0
in the case of gregory 's two girls bill forsyth has the dubious honour of managing to commit both sins on the one hand revisiting the plot of gregory 's girl while at the same time serving up a frankly incredible and moronic storyline involving scottish arms dealers,0
the background music of the film also plays a very good role it is just too good,0
he should have skipped this one,0
of course that would be your story line not the writer 's or director 's because they did n't have a story line or any conception of what this movie is or is supposed to say,0
you can imagine the villagers out of shot slapping their foreheads and going duh,0
kim george and son miles are headed to the country for winter weekend relief from manhattan 's bustling metropolis,0
this movie is a disgrace to the motion picture industry,0
it should have been one or the other but it failed at both,0
and she 's fully dressed whole movie,0
he lands the plane and joins the girl on her way to detroit,0
it is that they are unlikeable and we do not care for them at all,0
ok folks i have a dirty little secret i really love crummy scifi picks,0
the one thing that everyone already knows about the assassination of trotsky is that he was killed with an ice pick,0
both the leads ida lupino as barbara jean trent and martin balsam as her frustrated but caring agent shine in their performances,0
it really evokes a mood that stays with you,0
the straight story realizes that we 're smart enough to understand this and simply leaves us to contemplate the thought and draw our own conclusions,0
i do n't think anyone could be happy with this sequel,0
i'm sure the plot has been thoroughly outlined elsewhere so i wo n't bother going into it,0
americans had different accents used different inflections spoke at a very different pace and used plenty of words and phrases that would be unrecognizable today,0
evidently most of the movie people are dealing with fantasy since most city dwellers would kill for spaces so fabulous as the ones they show in the movies let alone these same people depicted in the film would not be able to afford them,0
one particular morning after beethoven is awakened from his dream of steaks he walks himself around the park and notices a female st bernard,0
kudos to edie falco 's performance and david chase and the writers for creating this wholly original and unpredictable plot twist,0
the introduction also perfectly sets up the situation we are going to find ourselves in for the next two hours it shows wallace going about his normal mundane activities expressing discontent with his life and how he has to see his old friend andre for the first time in years,0
and if this was n't bad enough the film jumps cuts jumps and jumps again in fact every few minutes there is an abrupt change of music or lines of dialogue are abruptly cut off,0
god to have it in print,0
this is a movie that i would buy when it comes out on dvd,0
life could n't be better for the novice novelist,0
first of all they used every cheesy racism clich in the book,0
in the standard view this is a purely awful movie,0
the 810 is for what was lost in repeat viewings,0
what can i say this movie is n't really worth your time but the actors were good,0
she cast it with one hand and the other came out stuck in the wall upon landing and i assumed she was holding her staff in it so why was it not stuck in the wall too,0
the only reason i did n't was because i had already handed over my hard earned money to see it,0
not a great film but still pretty good,0
the link that what the bleep would have you see between science and spirituality is in fact not rooted in science at all,0
not as bad as bone sickness well yeah it is,0
if he were a true friend he would have paid to have his friend 's car restored,0
only the owl turns out to have magical powers and transforms the reallife boy into a cartoon cat,0
meanwhile he falls in love with the dead man 's wife and without her knowing he 's the killer moves in with her,0
my grandparents could do better with their 1982 beta cam,0
there was in fact nothing in the movie to make that line relevant,0
the story only deals with an interpretation of the first part of jonathan swift 's classic story gulliver 's travels,0
being a mormon i was interested in seeing how my religion was portrayed by outsiders on the big screen,0
this is in my truest of hearts the movie to me,0
the members of oz are a mixed bag really,0
i rate this film with a two only because of my reverence for the story,0
we can see that bijou is in denial about how much of a slave to the master she really is and how unsatisfying is the life of a kept woman regardless of how well kept,0
the movie involves exotic places which is poorly exploited here compared to other such pictures,0
usually the combo of stiller and wilson can pull any movie along,0
this topic was very dark and gloomy,0
in cagney 's biography cagney on cagney he admits that the story takes certain liberties with chaney 's life as most biopics do but there are many actual events in chaney 's life that are in the movie,0
do n't get me started on andy richter 's embarrassing role,0
the graphics were quite well for a straight to dvd movie and i liked the overall look of the film,0
the acting is way over the top cheesy and basically terrible,0
but what do we see further,0
evil humans use it as a weapon,0
there 's still a certain amount of caricature that detracts from the overall grimness of the movie imo it hurts more than does any good to have a needless inclusion of three kids dressed like hippies skulking around town in search of gold and trouble,0
wife vs secretary is a warm and touching movie about the business world in 1936 it seems farfetched because many people were still struggling after the depression,0
the wife is beaten into unconsciousness before later dying in hospital and the daughter is sexually assaulted and goes into a catatonic state as a result of the shock,0
groups are intercepted along their route by henchmen,0
some of the scenes in this film are truly awful not acted awful mind you but are just visually repellent,0
oh i'm sure robinson got a kick out of it but to watch it,0
in this respect he closely resemble 's burt lancaster 's character in vera cruz for example,0
all of the plot lines generally have a really dumb lesson,0
who 's to say the other party wo n't start using it,0
given bad timing from hirsch it all just falls flat,0
she loved to bring people together and resents their friends separation,0
it uses tired bottom of the barrel comedic techniques consistently breaking the fourth wall as sandler talks to the audience and seemingly pointless montages of 'hot girls',0
the sebastian in the first film is devious deceitful and much more evil than the sebastian in the prequel,0
the story continues as seven years after the incident each member of the group gets an invitation to a reunion along with a bunch of cash and is asked to meet at a hotel,0
pace was just right and the portrayals of nearly all characters was impressive,0
an abominable piece of trash that the director andor producer should be ashamed to put their name on,0
the wet tshirt contest may be the worst scene i 've ever watched and is almost worth watching in a mystery science type of deal,0
eventually the times pass him by completely and he can never to come to grips with that,0
this film has a marketable premise but it is absolutely horrifically made,0
characters who have little to no bearing on the plot are given unnecessary focus because the director really wanted to pack them in somehow,0
this is the american version of the french taxi films and it suffers in comparison,0
no doubt about the fact that s is a remarkable leader organizer and artist,0
why make a film set in ireland then cast all main characters as american i 'll never understand but it explains why the film was so obsessed with promoting ireland as some sort of drug paradise,0
after what was considered to be the official dirty harry trilogy with the enforcer to be the final chapter in the series,0
this is a very feminine movie,0
because in america we have just given up on film,0
the plot is recycled from ship board farces of the thirties and forties,0
he changes completely with each character he takes on,0
thank god i got it from the library and did not pay to rent it,0
the only valid comparison is that both movies where in development hell at one time but apocalypse pulled through,0
applaud them in this case,0
it is composed of a collection of bits taken from the book and much which is relevant to the plot is left out making for a disjointed collection of scenes with little or no continuity,0
i am sorry to say that there is too far between the funny parts and the sponsors of the film are exploited to the max,0
and then we have n't discussed the factual errors,0
i think forsythe 's two best scenes are when he becomes frustrated and angry at the square dancers and later when he feels empathy for a young korean man who has been shot in a liquor store hold up,0
by boring i do not simply mean slowpaced as i have enjoyed movies that are remarkably slowpaced yet keep the viewer 's interest,0
which would you want for a role model for your teenaged daughter,0
firstly i 'll admit i have n't seen vampires los muertos but i 've seen the original vampires film and love it,0
now i also realise that some may say cronenberg often favours the more direct approach and tries to test his audience with occasional bouts of realism straight out of a comic book but i'm sorry just because he has built up a reputation of doing things this way does not mean he get away with sheer sloppiness of this magnitude,0
the acting from the teens is terrible the dialogue even worse the fx stink and it looks a lot cheaper than the first film,0
the humor of this film is outstanding,0
in this one they both have parts of equal importance,0
i am very disabled and this movie shows why it is ok to be different,0
why does she then not pick up tricks when she needs money in seattle,0
this movie should also have been about 30 minutes,0
but the dramatization here manages a tear without the expected embarrassment,0
when one of the most positive aspects of the film i can think of is the fit of allison hayes' outfits you can get a good idea of my thoughts on the movie,0
the filmmakers tried hard but the movie seems awfully sloppy to me,0
his programs are well thought out and done with class unlike his counterparts on other news channels,0
okay maybe for the lighting i 'll give this a 110,0
grant tries to pick up a romance with a nightclub dancer but he finds he delights in humiliating dunne with her hamhanded new beau,0
we never really find out what he does for a living or why his love affair is forbidden or what the political climate is and why the main character desires rebellion,0
simply put this is a wonderful and thoughtprovoking movie,0
i wo n't describe the plot since others did such a good job,0
it 's a bore from beginning to well 54 minutes into the film anyway,0
national lampoon 's movie madness 1 the movie is poor even by lampoon 's typical standards,0
rachel mcadams makes a stunning claire her scenes revolving around the pregnancy issues they have are completely believable and heartfelt,0
windy riley goes hollywood exists in an extremely bad print with truly grating sound and dirty images,0
the kennel murder case starts off at a run and does n't stop until the very end,0
the finale is dramatic if preposterous and the action scenes exciting enough,0
it 's availability is in direct contrast to it 's popularity amongst those in the know about horror films,0
the first thing that struck me was that this was actually a comedy,0
marvin 's big hobby was being a simple peeping tom who enjoyed watching all his neighbor 's old young and in between,0
a company called pandora corporation,0
it is just that good,0
if anyone had any questions on whether clint eastwood could do it again they 've been answered,0
i felt as if i was watching a movie from the 70 's,0
to be honest at the time i first heard of this show i though it may be a bad idea to make a show that makes muslims use racial jokes on themselves but it is the exact opposite,0
we do n't get much insight into carver here or as to why he has some romantic feelings for lorna,0
you may argue that kirk douglas building a guitar out of a turtle shell and singing songs to a seal is silly too it is but that 's what you get when you see a disney film,0
the otherwise luckless mr busey had once enjoyed the pleasure of ms tilly 's company after a street encounter,0
so they hired another terrible actor called jason biggs you might heard of him no what i'm talking about,0
not only that but this scene reminds me so much of the omen it 's unbelievable and what 's with the friday the 13th sound effects and predator visuals,0
guys do not go to see it,0
the name is pretty much all you get though,0
this movie although sometimes you want to rattle the son for trusting her so much is incredibly moving,0
king james of hollywood had a serious moment of silence for the victims of the fatal evening on which his three and a half hour farce was based,0
i guess nice films do n't win awards just the hearts of their viewers,0
this still does not prevent rf from yelling rape,0
ross survives but kane is badly injured,0
it 's amazing to think that this is a first feature from writerdirector paul andrew williams made on a nothing budget,0
the heroes of the movie are coach jones a man of strength and integrity and radio a mentally retarded man who finds a way to contribute to his world,0
the animation is exactly what it needs to be not overly reliant on pyrotechnics nor so bare that it looks incomplete,0
once i watched the tenant and interpreted it as a horror movie,0
also his spoken word or shall i say broken word was the worst,0
whatever it is deadwood ranks as one of the best and most unusual series in television history,0
and they both try to be sexy,0
and all this films have one thing in common they feature mostly tv starlets this means they ca n't hardly act beyond soap opera 's performances,0
the score is a beautiful piece of suspense delivering apparatus,0
this is not the musical you see in theatres,0
you know like a movie in which everything seen and heard is placed intentionally,0
you know when you try to think of the worst and cheesiest movies ever made and you come up with '50 's scifi movies,0
robert does encounter the goons once more and basically rolls around in the mud with one of them for a minute to get out his frustrations,0
but the goodtimes version is pretty crappy,0
however it does not seem to have worked for laughs are few and far between,0
i remember 1999 and the only thing even remotely like this was son of the beach this review is horrible and poorly written lucky for you this show is n't,0
i enjoyed a lot watching this movie,0
the film was sloppy and unoriginal,0
that is the only scene where all of them seem comfortable together,0
more noticeable is a lack of attention to detail,0
i mean with the star power of eddie murphy jamie foxx beyonce knowles danny glover the movie could n't be less than 4 out of 4 stars right,0
the worst acting i thought came from amy adams who played kathryn it was a rigid pathetic and badly thought out performance by her,0
now if any of you reading this are a carlito 's way fan you know a lot of the story in the first one has to do with him going to jail,0
lousy script too did i watch the same movie,0
i think this one manages to do both,0
on the way they stop at a local hick cracker gas station operated by what appears to be the evil twins of the beverly hillbillies who try to warn them off to no avail,0
ed harris has a wonderful opportunity to show why he is one of our best actors,0
the relationships between the characters are n't fully developed or explained,0
you could n't make a movie like this today and it is rich in cinematic history,0
everything escalates when he comes face to face with the woman he desires the plot for this great film is based on an old folk tale from turkey about a man who refuses to marry the daughter of his spiritual master although he clearly loves her,0
did they ask the fans,0
why do the scriptwriters feel the need to give everything a happy ending in the movie ie,0
this movie is without a doubt a perfect 1010 for all you people out there who are rating this film low grades because it has no good plot or anything like that thats ridiculous saying that a jackie chan movie is bad because of its plot is like saying a porn movie is bad because it has no plot,0
oh yes there are cannibals in this jungle,0
what are you trying to hide,0
most of the people involved in world war 2 never saw the battlefield,0
where to begin ok easy,0
the film really moves along and there is excellent direction and good camera work,0
the modest colouring is in tact with the time and the mood,0
tucci and scott said they studied a lot of film masters and it shows here there 's nothing that screams first film,0
the poem is beautiful and extremely touching and emotional,0
there is another element in the film that works location photography,0
the ending might also have suffered as a result of reediting,0
