text,label
el charro himself although dumber than jason the hockey mask boy has a couple of nice scenes and a certain presence,0
well it is and this movie should be seen by movie fans everywhere,0
crackle basket i think that something bad is about to happen,0
try it maybe you 'll like it probably you wo n't,0
while watching the film i could see many of the similarities but hey casablanca has inspired countless imitators so take that for what it 's worth,0
i approached this film with an open mind and was interested in the way it began,0
and i also liked at the dance how angus told rick off that was a good scene and the rest of this movie was just as well filled with laughs and pity for angus and troy,0
marriage is not easy and the road that this couple travels together hits home with us,0
seeing it with a crowd that was enjoying it with me the families that had brought their children the applause at robin 's first appearance and at key moments of the film added to the joy and excitement at seeing it in a theater,0
i just could n't stop my tears even though the film has a happy end,0
and the director expects everyone to laugh because hey it 's robert de niro and that 's funny,0
the film is still going on in my back but the few effects are really not enough to watch the whole time i think what they have done well are the animated sceneries with 3 suns and 4 moons but its the only i liked,0
maybe that 's wrong of me,0
the movie is a moody portrayal of what people can do to each other when they are frightened,0
the club is an essentially immoral place where anything is for sale and it adapts shamelessly to the radical political changes coming up,0
the mole people look especially stupid but at least there clothes look more normal than the elves,0
mark leaves sara and travels to paris with his assistant alan thompson but the plane crashes and he dies,0
any movie should have an idea simple or more complex it needs one the problem with fragata it 's once more that when he decides to make a movie he so anxious to do whatsoever that he forgets this main detail and as result we have the characters doing whatever without any justification behaving without justified reasons they are simple puppets going along the movie on the flavour of the wind,0
the choke is a slasher produced supposedly as a straighttodvd movie,0
screamers was a last choice rental,0
van dyke with a witty and poignant screenplay,0
back in the 1960 's those of us who were bad movie aficionados thought that plan nine from outer space was the worst movie ever made and would remain so for all time,0
now i know why this country has so many issues,0
he thinks he is fine despite having a nagging and materialistic fiance to augment the nagging of his materialistic and emptyheaded mother,0
do not watch this movie,0
the film consists of the audition tapes of the surrender girls and some footage from previous films,0
rather it is a comic film within the martialarts genre and in fact one of the best ever made,0
though there are only a few characters i did n't find it difficult to keep my attention the the story and as for the story it 's basic and realistic,0
when the screenwriter actually wants the two unrequited lovers to unite he uses a pretty unbelievable deus ex machina technique,0
if it were n't for the immortal story popping up once on tcm and by chance getting to tape it i'm not sure if i would ever see the immortal story due to its lack of circulation,0
pi stops him and provokes him,0
the line between bad acting and bad writing is razor thin so i leave it to you to decide whose fault makepeace 's performance in this is,0
ozon lets us see his characters directly and then through the mind of charlotte rampling 's character,0
to that end there was actually some real footage of the eruption mixed in there somewhere,0
in the movie prince was n't known as prince but as the kid,0
i was n't able to do that after tashan because the songs unfortunately just were n't catchy at all,0
after this steve should really consider to either stop acting or wait for a decent script to come along,0
sure this is n't his prime and his voice is n't as strong as usual but hes full of energy and charisma,0
there are definite problems with character development as well in fact it hardly seems to exist except for possibly one character,0
how come he did n't die after jumping off a building at least 5 stories high into an alley,0
for those who have not watched this show yet this anime is based on popular digital novel created by and amateur writer,0
i even tried to get a blind women to watch this and she turned it off in like 20 min,0
the director and writer mark jones certainly had the intention of making a film with black humor but his heavy hand made actually an unpleasant and annoying movie but never funny,0
who at the comedy channel puts these shows on tv,0
there 's no gimmickry or theme it 's just your typical simpsons episode in setup,0
i do n't know if this classes as a spoiler but the guests are n't real like in ali g or anything they 're played by one man or so i believe,0
dry cleaners scene is legendary,0
you will notice a lot of comments for grim reaper saying rachel is a stripper but she never takes her clothes off is more of an exotic dancer,0
a snow ball in hell would have a better chance than i would at my age,0
today the captains of our rotting media institutions are much more sensitive that robes they merely murder your character with innuendo and false charges laid down without foundation or sources,0
not only that the verbal jokes are funny but also the drawings are silly enough to make my flat mate laugh who is n't into cartoons at all,0
this movie is n't bad if your comparing it to wesley snipes' dtv movie the detonator,0
allison is somewhat naive about the job in the beginning but she does n't realize how much danger she really is and it 's all erroll 's fault,0
ozzie was a pale imitation of rudy vallee as a singer but harriet could really carry a tune,0
c aubrey smith too is just marvelous as the crotchety old grandfather who finds his stubborn hardhearted icy exterior being worn away just by being in the presence of such a terrific young lad who loves him unconditionally,0
girard perfectly executes what it should be,0
get her back or you 'll lose a ton of viewers,0
the film is pretty bloody consider that it have been made in 1972 the effect are cheap but they have been made with style and the some of the actors are really great,0
however i 've always been willing to give the second installment of the demons trilogy a try,0
the film is obviously as lowbudget as they come but this does n't hurt the film too much since it 's put together rather well by director frank r strayer and his crew,0
i thought the idea of the movie was good but the editing and the acting really drowned the plot,0
alex predictably falls for the daughter while warming to the mother,0
the final scene in the house on sorority row has to be listed as one of the best and the clown of midnight also ranks highly amongst the greatest madmen 's costumes,0
let us drink a toast to the great jobs you did in the movie,0
in conclusion fingerprints is one of those subpar horror movies that you stumble upon at 3am whilst browsing through late night television,0
i was most tickled by the casting of a flamboyantly gay actor to play the rightwing religious zealot brother,0
the movie starts with the bang and it stay with the same pace till its end,0
same era 1936 but much better script and storyline,0
and this to my western eyes is like an abstract comedy,0
was n't the woman played by kay lenz,0
this one is the most fast paced and exciting and not all that bad either,0
it 's a jaws ripoff about a mysterious black car that appears one day in a desert community and starts killing the townspeople,0
all of the acting and characterizations were fine and on target,0
the story seems to me an extremely low budget version of the shining and takes place mostly in a cheap motel room,0
there is so much you can do with a portal through space yet every place the army people go is boring,0
and if you 've never been exposed to the comic book this movie will give you an entertaining way to be exposed to its message about fear hatred and prejudice,0
this is the real modesty blaise,0
it 's a great premise for a murder story and hitchcock gives strangers on a train a run for all its worth with the help of walker in perhaps the greatest performance in any hitchcock film including anthony perkins in psycho,0
they act like you or me would act in situations like that,0
having read the book on which this film is allegedly based a couple of years ago i can say that there is little if anything from the original book,0
of course their guns are no match for her wrench,0
the idea has been planted,0
on the subject of the actual film most of the performances were completely wooden,0
the overwrought soundtrack references an emotional tug that is entirely absent from the film,0
more than a few people in this world felt passionately enough about this thing to write it direct it shoot it rehearse it finance it etc etc,0
as an original audience member of both productions i have seen a lot of similarities in both stories to sparkle as well as in saturday night fever fame flashdance and the offbroadway smash hit mama i want to sing,0
a very disturbing show that you cannot stop thinking about for at least weeks after watching it,0
clea duvall is wonderful and really makes you care about her and relate to her,0
simon owns a store in the middle of nowhere that sells nothing,0
the ending 's the worst no matter what you 'll come out wanting your money back,0
generally not as scary as the eye but the imagery in this is more sickening than most of the things in the eye,0
it takes a very special quality to be able to make people laugh and james performance in this movie definitely shows us he has just that talent and skill,0
storywise i found this film somewhat lacking,0
it is probably the worst movie ever made,0
her life is not so simple as it seems however,0
tears of the black tiger is a one of a kind western from thailand,0
as have been mentioned before if the producers of robin hood the prince of thieves would have been smart they would have got the cast from robin of sherwood and made the movie to a sort of sequel to the series,0
even if you are not stay away,0
sad when cheyenne left sad when the dam series ended,0
again just bad directing on that,0
the leading actors are robert cummings and priscilla lane although director alfred hitchcock wanted gary cooper and barbara stanwyck in the roles which would have given the movie more stature,0
as if in a parody of the argentina of the 80 's the government wants to steal the children from her for some hideous purpose,0
there is also no resolution,0
perhaps one of them was supposed to evolve into the dragon,0
one day leeds goes to a hamburger diner,0
everything is wrong the acting is terrible especially the female lead is painfully to watch,0
this is the best animated version of the hoary old dickens tale ever brought to the screen,0
this was supposed to be a parody of everything from bad 50 's scifi to 2001 what we end up with though is just a slightly updated version of an old 50 's scifi cmovie,0
it references other movies but does n't really spoof them,0
by now this is almost a trite story kid finds animal pet is not liked nor wanted by one of the parents but the pet winds up saving one the kids and is now a hero and an official member of the family,0
mediocrity runs a frightening level,0
christopher walken has a cool confidence and lorraine bracco is one of the warmest and sexiest women i 've ever seen on screen,0
no vacancy has three main stories,0
robert redford directs this film and tells the story of the maclean 's through the perspective of the older brother norman norman gets offered a position at the university of chicago at age 26 and marries the woman he will always be in love with what this film also points out is that the younger brother paul has attained an accomplishment of his own by being the epitome of a remarkable fly fisherman,0
sanjay dutt plays a police officer who gets caught up in the proceedings and also involved are a bandit and contractor 's father,0
mainly because they have n't fired at the soldiers yet,0
the acting writing and production values are topnotch,0
as the first person to die on the stroke of midnight holm must become the driver of the phantom carriage and collect souls during the new year,0
in the end apocalypse now is a true classic in either version and worthy of the status it 's been given,0
before i wrap this up i 'd like to say everyone involved in this film did very well,0
granted i have n't seen this movie in quite some time but i had to drop by and defend it 's honor after reading some of the others reviews written about it,0
placing sylvia chang the role of a typical singaporean housewife is a bad choice,0
well apparently john dahl has found a way,0
was this a kid 's cartoon,0
and so is maintaining innocence,0
bottom young ones were legendary tv series' and it was about time they made a film,0
however there were some good elements to make the film compelling and to grab the attention,0
worse is the total lack of a believable setting or narrative,0
the cartwrights are a hard working prosperous and honourable family highly respected in those parts,0
everything about it okay i 'll go through this systematically,0
it is as though the writer came up with what he thought was a good idea and then after writing a few pages realised that in fact he still had writer 's block,0
i have heard of shoestring budgets for making movies this one is beyond broke,0
it is over the booth that i always sit in when i eat there,0
now we find ourselves with movies like this one borat little men scary movie 4 where i could not find the funny parts,0
if anyone out there is listening please make this available again,0
oh and if you 're lucky some moron will put the adverts reel in wrong and you 'll get inverted upside down reversed adverts,0
for now this movie stays a relic of my boyhood past and for good reason,0
and there were aspects of the interaction of art and commerce there were explored,0
in most of the indian movies the songs always have lyrics about what is happening to the characters,0
i do n't need to watch it next year because i know who 's going to win,0
it 's so italian that most of the time the language is one of the many dialects that is much older than italian itself,0
the cinematography is terrible the acting is laughable the special effects make plan 9 from outer space look like spiderman the story is trite derivative and stupid,0
anyway i did n't realize that the movie was a musical,0
this show dared to show a more accurate portrayal the longterm effects the desperation for a fix and the ugliness of it all was n't glossed over,0
or a steven bochco joke,0
if you want to see an uplifting horse movie go rent sylvester,0
eerie intelligent and underrated this undeservedly maligned movie is well worth checking out by general horror film fans and hardcore hammer aficionados alike,0
i cannot accept the negative comments of other reviewers,0
the story is so laughable that it 's pathetic,0
the makers of lenny understood bruce though,0
i am pretty sure that she relied on her own childhood in rome for inspiration,0
i hope his career recovers,0
avoid this movie anyway you can,0
saw it on ae last night and the only thing that drew me in was the curiosity of how much worse it might get,0
the subpar performance of the main characters prevents us from connecting to really anything here,0
well worth seeing and it 's criminal that the dvd is out of print,0
how this behavior is suppose to attract an adult male is beyond me,0
he certainly keeps you guessing right up to the very end,0
in high sierra bogart meets a simple kind old man with a crippled granddaughter who needs an operation,0
and it had one of the most anticlimactic endings that i 've seen for a long time,0
however it looks to me like this is the same actress that played the first murdered prostitute in the movie,0
this movie was n't good,0
these bmw films have all been exceptional,0
the phrase polishing a turd springs to mind,0
one night i was waiting for my friends to come back to the apt and gymkata happened to be on i watched way too much of it,0
the best chase scene is right at the beginning with a boat pursuit in venice italy,0
everyone tries their best but the film lays there like a melodramatic lump,0
the plot is believable with mcraney packing up his family and just saying to hell with it all after being subjected to so many disappointments and incidents since his return from vietnam years earlier,0
jonathon schaech has done better and his acting here came close to being phoned in,0
he was brilliant in boogie nights and i loved his performance reign over me,0
the character duke is an absolute puke in this film,0
everything in this cartoon is so wonderful nature music and the characters are so sweet,0
but i was surprised to see people referring to it as a comedy,0
the horror is more in what is not shown but left to our imaginations,0
anybody who has n't guessed the surprise ending of this one by five minutes in deserves what he gets,0
why is this not on dvd,0
it was like a bad sitcom pilot that went on for way too long,0
all released before 1948 they give one a true sense of oldtime cinema,0
which is an oxymoron as the story had no plot,0
i was confused when i ran across this on the hotel tv,0
do n't bother with this just watch one of the first three again just remember the good times the killer puppets would return in the terrible spinoff flick puppet master vs demonic toys,0
avoid this one unless you like watching beautiful women in skimpy clothing,0
for the most part the cast was exceptional and did a good job with their characters,0
i am not sure whether the author intended to give this interpretation to the story but i believe it fits perfectly,0
i think the people who just reject this film out of hand should really rent american pimp or some other documentary on prostitution,0
although enid is in no hurry to grow up and get on with things rebecca senses an inevitability to her life,0
connery 's delivery of one liners and dialogue is as dead on as it ever was,0
the acting was average at best but a really poor performance by the daughter of adam sandler 's character,0
so why is almost everyone dumping on it so much,0
well last time i checked the only perfect person died on a cross,0
rosie schwartz has seen it all before,0
which makes it all the more appealing to me,0
almost 10 years later i am dealing with the same things in high school and it is conveyed in the most upfront way,0
this lowbudget film is fun if you 're a john krasinski fan but is otherwise disappointing,0
how convenient and unbelievable can you get,0
many of the rank and file firemen believe that the cuts that he has made are endangering the lives of the firefighters,0
it is sad to have to say that a film is truly awful and one tries to find ways around saying this,0
jim henson needs to take a long look at himself as i believe he has been truly outdone here by master craftsmen,0
it was masterful storytelling combining a deeply personal search for identity with a historical retelling of a national disgrace,0
unlike those however this travesty has zero humor and very little heart,0
then more pseudo scientific theorizing and discussion about what they should do with occasional acid flashback inserts,0
that ca n't be right,0
i had watched this movie years ago and for some reason i taped it,0
however it was loud and never seemed to blend into the story,0
when they escape they both ca n't stand each other and have opposite goals,0
i never have got why this show was so popular,0
wow what can i say first off imdb says this is in the late 60s which means carlito would be very close to going to prison he got out in 75 and said he was in for 5 years,0
until it 's completely undercut by one of the most rapid character reversals ever conceived for a major film,0
i first saw the movie on cable and found it to be a very funny movie,0
in a funny way they tried to sell this one as really not for the squeamish,0
i think you will enjoy it if you enjoy a good psychological study,0
for what it 's worth hudson and hathaway do the best they can with what they have to work with with hathaway 's performance a bit more wellrounded due to her character actually being given a chance to develop somewhat,0
but when it 's this cheap you can clearly see where love holds it together,0
the movie remains a bit theatrical but norman jewison has done wonders with the material,0
overall a climax of blue power certainly wont be everyone 's cup of tea but if you like your rough seventies porn with a story this is probably one of the better examples,0
if a spaghetti western fan and a hollywood western fan had to watch a movie together this one would be the perfect compromise,0
so see it for yourself examine the current legal system and find your voice at the end of this moral journey,0
after the first episode i was discouraged now that i have seen two episodes i give up,0
the editing could have been tighter,0
it is his prime directive to escape and so he garners the forces and puts them to work to reach the top of the cylinder,0
promising power control and immortality they inexorably deliver helplessness chaos and death,0
one area that was surprisingly decent was some of the makeup on the zombies it was n't great we 're not talking george romero here but it was good considering the quality of the rest of the movie,0
okay it 's not exactly gone with the wind or a great comedy but this is a very cute movie,0
ever notice how one of palance 's sidekick the little oriental guy has an old telephone receiver strapped onto his ear as a hearing aid,0
if you can wrap your head around the era recognize that churning out b movies does n't necessarily mean poor quality as a standard and be thankful that wayne does n't sing in this one rainbow valley,0
i never got the part about the slaughterhouse or the need to continue to show cows and pigs being butchered,0
there 's also an interesting theme here concerning what we choose to show to other people,0
it goes honey today a pastor came to the base and talked to us guys about accepting jesus as our lord and savior she pauses for dramatic effect and finishes with and i did it sweetheart i have accepted jesus christ as my lord and personal savior,0
the movie made a lot of money for the studio and gave people the first opportunity to see what sound could be like in the movies,0
the film contains standard structure with a satisfactory first act that elaborates on the story 's style and the character 's motives sets up a fastpaced theme of action but lacks depth and strong character introduction,0
so eddie stars in jack 's films under the pseudonym of dirk diggler,0
all the production value that money can buy cannot purchase good cinematic timing and dramatic development or good acting,0
what was he thinking of,0
i suspect mary martin herself no doubt preferred this original 1955 bw producers' showcase televised version,0
what starts out as an interesting story quickly disintegrates into nothing,0
what a waste of 2 hours i will never get back,0
i was pleasantly surprised with the film 's predecessor white lightning,0
an inappropriately titled dramatically unsatisfying vampire mystery,0
this is oldschool filmmaking along the lines of taxi driver or the verdict,0
that 's the first half the second half deals with a group of monks who find a half dead robinson who wandered to their door and they nurse him back to health,0
al pacino is not an action hero anymore,0
really though its just too soppy for me,0
bob is married to carol,0
also the sound design has no lack,0
my only problem is that sometimes it can be pretty low budget sometimes actors change and you just have to deal with it like sabrina 's father is 2 different guys throughout the course of the movie i mean could n't they just say he was an uncle or something,0
sadly the screenwriters of bay 's films are often overlooked,0
some of this material landed somewhere between comic book and schizophrenic dementia,0
it 's just hitting the payperview scene in canada and i beg you do n't rent this one,0
will nanu find that he likes america and wants to stay,0
basically the problem is you watch this movie to see a girl kick butt with a yoyo and you get maybe ten minutes of that with a whole lot of random other stuff getting in the way,0
however it made me start to think about the world we 're living in and the power the media has to affect peoples meanings and opinions,0
this engrossing film is a treat for any movie fan who loves a gripping courtroom drama portrayed in the most human but unsentimental terms,0
the thrills is really good and some of it is surprising,0
hazel agrees and takes the doctor with her,0
but what 's the most amazing about age of innocence are the colors,0
i had a really hard time making it through this move,0
the episodes had neat tricks in them,0
at times it is hard not to get carried away with admiring the beauty of the locations shot composition and miseenscene at show here,0
it could be for everyone of course but this film is clearly aimed at particular audiences,0
it would have been more interesting as a buddy movie with tennant and gallo getting into mischief than a poorly played out romantic comedy,0
after 2 days of courting her he decides to leave lina,0
he does give in and lose himself because money and opportunities show up,0
i felt like i was watching a badly made home video,0
also the soundtrack was too loud and too cloying like something from a 1940 's radio soap opera,0
throughout this short the position of the baggage car changes on the train either 3rd 4th or 5th and in long shots not at all,0
these characters do and say nothing funny,0
the mother character is even more reprehensible,0
the other is petulia recently married to a very cold fish,0
awful terrible dire etc etc do n't know if i 'll be watching again,0
frankly i did not think there was anything humorous about this movie,0
this film had me at somewhat of a loss but i still liked it,0
overall the monster club is watchable for its stars and for the decent last story but i can certainly not recommend it,0
soso acting effects decent yet familiar and uninventive soundtrack,0
as in films of this type everyone around russell is dying but when he attempts to kill channing he 's merely murdering the weak host of some other poor soul he possesses,0
myra breckinridge does n't seem to be in favor of anything other than being just nasty,0
this might just scar little kids in to not playing with chattering teeth toys but i know some kids that this would n't scar,0
i love the quirky ensemble cast shows and a great setting always helps,0
